TICKER,node_i,node_j,Investor_ID_i,Investor_ID_j,manager_i,manager_j,MI_ip,MI_jp,TE_ip,TE_jp,overlap_first_date,overlap_last_date,number_of_days,active_days_i,active_days_j,MI_ij,TE_ij
BBVA,21,22,18169,18159,1611.0,1658.0,0.05778,0.053898,-0.005027,-0.005939,2004-09-13,2007-09-17,1099,134,191,0.052594762628242565,0.0
BBVA,21,26,18169,18146,1611.0,1.0,0.05778,0.004401,-0.005027,-0.007515999999999998,2004-09-13,2007-09-17,1099,134,33,0.013360526643101686,0.0
BBVA,21,27,18169,18145,1611.0,1.0,0.05778,0.004444,-0.005027,-0.0074870000000000015,2004-09-13,2007-09-17,1099,134,33,0.013360526643101686,0.0
BBVA,21,28,18169,18144,1611.0,1.0,0.05778,0.004222,-0.005027,-0.006695,2004-09-13,2007-09-17,1099,134,33,0.013360526643101686,0.0
BBVA,21,61,18169,12170,1611.0,283.0,0.05778,0.038434,-0.005027,-0.011991,2004-11-30,2007-02-19,811,112,66,0.022202476646751103,0.0
BBVA,21,62,18169,11513,1611.0,1658.0,0.05778,0.025183,-0.005027,-0.000207,2004-09-13,2007-09-17,1099,134,49,0.016511102564875924,0.0
BBVA,21,99,18169,4066,1611.0,596.0,0.05778,0.051563,-0.005027,-0.002867,2004-09-13,2007-09-17,1099,134,95,0.013304756326402718,0.0
BBVA,21,106,18169,2955,1611.0,798.0,0.05778,0.001384,-0.005027,-0.001299,2004-09-13,2007-09-17,1099,134,114,0.01026743584494018,0.0
BBVA,21,111,18169,1312,1611.0,,0.05778,0.01605,-0.005027,-0.001457,2005-01-12,2007-08-17,947,114,21,0.009104441418699144,0.0
BBVA,22,23,18159,18158,1658.0,,0.053898,0.004332,-0.005939,-0.000323,2003-09-23,2007-03-07,1261,236,48,0.0,0.013792129907620278
BBVA,22,60,18159,12627,1658.0,,0.053898,0.036994,-0.005939,0.00193,2006-02-24,2007-09-13,566,71,31,0.021336033353139862,0.0
BBVA,22,61,18159,12170,1658.0,283.0,0.053898,0.038434,-0.005939,-0.011991,2004-11-30,2007-02-19,811,166,66,0.02250039583347536,0.0
BBVA,22,62,18159,11513,1658.0,1658.0,0.053898,0.025183,-0.005939,-0.000207,2004-02-09,2007-10-05,1334,218,62,0.0488168524870506,0.0
BBVA,22,70,18159,10670,1658.0,310.0,0.053898,0.005429,-0.005939,-0.007312999999999998,2003-07-31,2007-03-14,1322,247,91,0.0,0.020303251465463117
BBVA,22,77,18159,10357,1658.0,726.0,0.053898,0.018014,-0.005939,-0.010185,2003-07-31,2005-09-26,788,137,59,0.016038517349194342,0.0
BBVA,22,81,18159,9191,1658.0,349.0,0.053898,0.018564,-0.005939,-0.00732,2003-07-31,2007-02-27,1307,246,30,0.01206300784190496,0.0
BBVA,22,82,18159,9176,1658.0,501.0,0.053898,0.014493,-0.005939,-0.003899,2003-07-31,2007-09-03,1495,253,128,0.018836188438071715,0.0
BBVA,22,99,18159,4066,1658.0,596.0,0.053898,0.051563,-0.005939,-0.002867,2003-07-31,2007-10-05,1527,257,151,0.013287058318127688,0.0
BBVA,22,101,18159,3898,1658.0,596.0,0.053898,0.08013200000000001,-0.005939,-0.001298,2005-02-23,2007-10-02,951,145,183,0.0145297253323895,0.0
BBVA,22,109,18159,2300,1658.0,798.0,0.053898,0.019214,-0.005939,0.001306,2003-07-31,2007-09-26,1518,255,30,0.007856934380211286,0.0
BBVA,23,77,18158,10357,,726.0,0.004332,0.018014,-0.000323,-0.010185,2003-09-23,2005-09-26,734,30,48,0.013077427599968836,0.0
BBVA,23,89,18158,6873,,707.0,0.004332,0.013712,-0.000323,0.001709,2003-09-23,2005-12-09,808,32,22,0.008730423878536588,0.0
BBVA,24,25,18157,18156,300000.0,300000.0,0.000698,0.001559,0.000583,-0.001351,2003-03-17,2007-07-02,1568,60,83,0.08050108658036853,0.0
