TICKER,node_i,node_j,Investor_ID_i,Investor_ID_j,manager_i,manager_j,MI_ip,MI_jp,TE_ip,TE_jp,overlap_first_date,overlap_last_date,number_of_days,active_days_i,active_days_j,MI_ij,TE_ij
TEF,11,403,18350,886,1.0,1.0,0.072047,0.09425599999999999,0.004195,-0.0032450000000000005,2000-01-19,2001-09-20,610,99,125,0.5059981963562891,0.0
TEF,12,17,18348,18333,1.0,608.0,0.0020329999999999997,0.001704,-0.004249,-0.0023710000000000003,2000-06-20,2004-03-12,1361,421,434,0.7171203393933729,0.0
TEF,12,20,18348,18322,1.0,1.0,0.0020329999999999997,0.004181,-0.004249,-0.009537,2000-06-20,2004-03-12,1361,421,585,0.01778355298728923,0.0
TEF,12,21,18348,18321,1.0,1.0,0.0020329999999999997,0.018418,-0.004249,-0.004526,2000-06-20,2004-03-12,1361,421,622,0.058718172269572634,0.0
TEF,12,22,18348,18317,1.0,1.0,0.0020329999999999997,0.006823,-0.004249,-0.0023710000000000003,2000-06-20,2003-06-12,1087,415,158,0.014944244083690132,-0.047557807561544686
TEF,12,40,18348,18187,1.0,1.0,0.0020329999999999997,0.000653,-0.004249,0.002448,2000-06-20,2004-03-12,1361,421,46,0.01675182720418751,0.0
TEF,12,55,18348,18086,1.0,599.0,0.0020329999999999997,0.005337,-0.004249,-0.002768,2000-11-03,2004-03-12,1225,357,58,0.01923641001850739,0.0
TEF,12,59,18348,18003,1.0,599.0,0.0020329999999999997,0.012754000000000001,-0.004249,-0.004963,2000-06-20,2004-03-12,1361,421,78,0.021956730099549102,0.021485480546588047
TEF,12,60,18348,17930,1.0,631.0,0.0020329999999999997,0.012934000000000001,-0.004249,-0.00399,2000-06-20,2004-03-12,1361,421,59,0.0,0.01924872916225569
TEF,12,61,18348,17837,1.0,599.0,0.0020329999999999997,0.0034909999999999997,-0.004249,0.000805,2002-01-07,2004-03-12,795,104,25,0.05743824615160807,0.041746824785547115
TEF,12,80,18348,17022,1.0,599.0,0.0020329999999999997,0.025679,-0.004249,-0.014374000000000001,2001-11-30,2004-03-12,833,123,63,0.048664273895098434,0.0508416145775616
TEF,12,84,18348,16940,1.0,599.0,0.0020329999999999997,0.0031030000000000003,-0.004249,-0.001832,2001-08-01,2004-03-12,954,199,46,0.027886665309686927,0.0
TEF,12,88,18348,16843,1.0,671.0,0.0020329999999999997,0.00519,-0.004249,0.004693,2001-03-20,2004-03-12,1088,283,34,0.016874999778912898,0.0
TEF,12,90,18348,16841,1.0,627.0,0.0020329999999999997,0.019933000000000003,-0.004249,-0.004782,2001-06-14,2004-03-12,1002,232,120,0.02531138405716437,0.0
TEF,12,94,18348,16765,1.0,674.0,0.0020329999999999997,0.006808,-0.004249,-0.002001,2001-01-26,2004-03-12,1141,316,61,0.02611871322602144,0.0
TEF,12,98,18348,16433,1.0,2053.0,0.0020329999999999997,0.00815,-0.004249,1.8e-05,2001-06-12,2004-03-12,1004,234,121,0.0288485900535178,0.0
TEF,12,100,18348,16178,1.0,697.0,0.0020329999999999997,0.012575,-0.004249,-3.5e-05,2000-06-21,2004-03-12,1360,420,56,0.01253704323697438,0.0
TEF,12,101,18348,16174,1.0,849.0,0.0020329999999999997,0.0057810000000000005,-0.004249,-0.001448,2000-10-03,2004-03-12,1256,369,38,0.02024537734283837,0.02583655159939336
TEF,12,102,18348,16157,1.0,,0.0020329999999999997,0.001286,-0.004249,0.002101,2000-06-20,2004-03-12,1361,421,40,0.012927937616257977,0.0
TEF,12,108,18348,15950,1.0,742.0,0.0020329999999999997,0.013259,-0.004249,-0.001174,2000-08-29,2004-03-12,1291,386,171,0.038391627661621255,0.03252437151343554
TEF,12,115,18348,15806,1.0,742.0,0.0020329999999999997,0.009644,-0.004249,-0.0023079999999999997,2000-06-20,2004-03-12,1361,421,87,0.01865656917478524,0.0
TEF,12,119,18348,15724,1.0,523.0,0.0020329999999999997,0.009715999999999999,-0.004249,-0.0035960000000000002,2000-06-20,2004-03-12,1361,421,176,0.014357199400492831,0.0
TEF,12,121,18348,15720,1.0,,0.0020329999999999997,0.002274,-0.004249,0.003102,2002-01-11,2004-03-12,791,101,45,0.0264453886703355,0.0
TEF,12,143,18348,15357,1.0,682.0,0.0020329999999999997,0.001956,-0.004249,-0.0005,2000-06-20,2004-03-12,1361,421,37,0.016029533013900713,0.0
TEF,12,155,18348,15158,1.0,697.0,0.0020329999999999997,0.011343,-0.004249,0.0004940000000000001,2000-06-20,2004-03-12,1361,421,84,0.01724146412006894,0.0304997662547786
TEF,12,189,18348,14440,1.0,1.0,0.0020329999999999997,0.007698,-0.004249,-0.001145,2000-06-20,2003-05-28,1072,414,103,0.021857431128508496,0.0
TEF,12,246,18348,10283,1.0,722.0,0.0020329999999999997,0.001456,-0.004249,-0.0035340000000000002,2001-08-28,2004-03-12,927,183,63,0.024160781240473668,0.0
TEF,12,250,18348,10157,1.0,671.0,0.0020329999999999997,0.0024289999999999997,-0.004249,0.002297,2000-11-28,2004-03-12,1200,347,24,0.014003141007699879,0.0
TEF,12,270,18348,8570,1.0,1.0,0.0020329999999999997,0.006411,-0.004249,-0.007958,2000-06-20,2004-03-12,1361,421,61,0.01954536066159893,0.0
TEF,12,280,18348,8085,1.0,523.0,0.0020329999999999997,0.003062,-0.004249,0.0007610000000000001,2000-06-20,2004-03-12,1361,421,58,0.01547674274065751,0.0
TEF,12,289,18348,7842,1.0,714.0,0.0020329999999999997,0.030036,-0.004249,-0.006055,2000-06-20,2004-03-12,1361,421,108,0.014467614791817969,0.0
TEF,12,302,18348,6916,1.0,707.0,0.0020329999999999997,0.008009,-0.004249,-0.002532,2000-07-27,2004-03-12,1324,399,60,0.029679368939038976,0.0
TEF,12,311,18348,6429,1.0,570.0,0.0020329999999999997,0.009886,-0.004249,0.0020280000000000003,2000-06-20,2004-03-12,1361,421,114,0.02358427828530217,0.0
TEF,12,327,18348,5981,1.0,853.0,0.0020329999999999997,0.002426,-0.004249,0.006792,2000-06-20,2003-01-23,947,413,50,0.029114617662599908,0.0
TEF,12,333,18348,5722,1.0,853.0,0.0020329999999999997,0.01511,-0.004249,-0.005117,2000-06-20,2004-03-12,1361,421,78,0.02234117787265824,0.0
TEF,12,343,18348,5354,1.0,349.0,0.0020329999999999997,0.013041999999999998,-0.004249,0.000293,2000-06-20,2004-03-12,1361,421,35,0.014806362244177225,0.0
TEF,12,355,18348,4698,1.0,256.0,0.0020329999999999997,0.0023420000000000003,-0.004249,-0.000538,2000-08-17,2004-03-12,1303,390,126,0.03353134330344568,0.026776003807234914
